Cmplx_smiles_neutral_std,Lg K1
O=C(O)CC(=O)O.[Nd+3], 3.38
O=C(O)CC(=O)O.[Sm+3], 4.87
O=C(O)CC(=O)O.[Sm+3], 4.92
O=C(O)CC(=O)O.[Sm+3], 4.87
O=C(O)CC(=O)O.[Sm+3], 4.19
O=C(O)CC(=O)O.[Sm+3], 4.63
O=C(O)CC(=O)O.[Sm+3], 3.67
O=C(O)CC(=O)O.[Eu+3], 4.1
O=C(O)CC(=O)O.[Eu+3], 4.1
O=C(O)CC(=O)O.[Eu+3], 4
O=C(O)CC(=O)O.[Eu+3], 4.28
O=C(O)CC(=O)O.[Eu+3], 4.3
O=C(O)CC(=O)O.[Eu+3], 4.18
O=C(O)CC(=O)O.[Eu+3], 3.63
O=C(O)CC(=O)O.[Eu+3], 4.72
O=C(O)CC(=O)O.[Eu+3], 3.72
O=C(O)CC(=O)O.[Gd+3], 4.45
O=C(O)CC(=O)O.[Gd+3], 4.32
O=C(O)CC(=O)O.[Gd+3], 4.81
O=C(O)CC(=O)O.[Gd+3], 3.73
O=C(O)CC(=O)O.[Tb+3], 4.44
O=C(O)CC(=O)O.[Tb+3], 4.84
O=C(O)CC(=O)O.[Tb+3], 3.82
O=C(O)CC(=O)O.[Dy+3], 4.47
O=C(O)CC(=O)O.[Ho+3], 4.39
O=C(O)CC(=O)O.[Ho+3], 3.83
O=C(O)CC(=O)O.[Er+3], 3.814
O=C(O)CC(=O)O.[Er+3], 4.42
O=C(O)CC(=O)O.[Er+3], 4.89
O=C(O)CC(=O)O.[Er+3], 3.85
O=C(O)CC(=O)O.[Tm+3], 4.42
O=C(O)CC(=O)O.[Tm+3], 4.91
O=C(O)CC(=O)O.[Tm+3], 3.85
O=C(O)CC(=O)O.[Yb+3], 4.53
O=C(O)CC(=O)O.[Yb+3], 4.91
O=C(O)CC(=O)O.[Yb+3], 3.87
O=C(O)CC(=O)O.[Lu+3], 3.917
O=C(O)CC(=O)O.[Lu+3], 4.45
O=C(O)CC(=O)O.[Lu+3], 4.84
O=C(O)CC(=O)O.[Lu+3], 3.88
O=C(O)CC(=O)O.[Sc+3], 6.78
O=C(O)CC(=O)O.[Sc+3], 5.87
O=C(O)CC(=O)O.[Y+3], 4.4
O=C(O)C(O)c1ccccc1.[La+3], 1.93
O=C(O)C(O)c1ccccc1.[La+3], 2.18
O=C(O)C(O)c1ccccc1.[La+3], 1.94
O=C(O)C(O)c1ccccc1.[La+3], 2.55
O=C(O)C(O)c1ccccc1.[Ce+3], 2.17
O=C(O)C(O)c1ccccc1.[Ce+3], 2.24
O=C(O)C(O)c1ccccc1.[Ce+3], 2.03
O=C(O)C(O)c1ccccc1.[Pr+3], 2.3
O=C(O)C(O)c1ccccc1.[Pr+3], 2.48
O=C(O)C(O)c1ccccc1.[Pr+3], 2.11
O=C(O)C(O)c1ccccc1.[Pr+3], 2.76
O=C(O)C(O)c1ccccc1.[Nd+3], 6.5
O=C(O)C(O)c1ccccc1.[Nd+3], 2.43
O=C(O)C(O)c1ccccc1.[Nd+3], 2.59
O=C(O)C(O)c1ccccc1.[Nd+3], 2.12
O=C(O)C(O)c1ccccc1.[Nd+3], 2.83
O=C(O)C(O)c1ccccc1.[Sm+3], 2.47
O=C(O)C(O)c1ccccc1.[Sm+3], 2.56
O=C(O)C(O)c1ccccc1.[Sm+3], 2.23
O=C(O)C(O)c1ccccc1.[Sm+3], 2.56
O=C(O)C(O)c1ccccc1.[Sm+3], 2.9
O=C(O)C(O)c1ccccc1.[Eu+3], 2.25
O=C(O)C(O)c1ccccc1.[Eu+3], 2.7
O=C(O)C(O)c1ccccc1.[Eu+3], 2.95
O=C(O)C(O)c1ccccc1.[Gd+3], 2.88
O=C(O)C(O)c1ccccc1.[Tb+3], 2.52
O=C(O)C(O)c1ccccc1.[Tb+3], 3.01
O=C(O)C(O)c1ccccc1.[Dy+3], 2.57
O=C(O)C(O)c1ccccc1.[Dy+3], 3.03
O=C(O)C(O)c1ccccc1.[Ho+3], 2.54
O=C(O)C(O)c1ccccc1.[Ho+3], 3.05
O=C(O)C(O)c1ccccc1.[Er+3], 2.68
O=C(O)C(O)c1ccccc1.[Er+3], 3.15
O=C(O)C(O)c1ccccc1.[Tm+3], 2.71
O=C(O)C(O)c1ccccc1.[Tm+3], 3.2
O=C(O)C(O)c1ccccc1.[Yb+3], 2.72
O=C(O)C(O)c1ccccc1.[Yb+3], 3.29
O=C(O)C(O)c1ccccc1.[Lu+3], 2.77
O=C(O)C(O)c1ccccc1.[Lu+3], 3.25
O=C(O)C(O)c1ccccc1.[Sc+3], 2.91
CC(C)(O)C(=O)O.[La+3], 2.3
CC(C)(O)C(=O)O.[La+3], 2.16
CC(C)(O)C(=O)O.[La+3], 2.22
CC(C)(O)C(=O)O.[Ce+3], 2.36
CC(C)(O)C(=O)O.[Ce+3], 2.43
CC(C)(O)C(=O)O.[Ce+3], 2.55
CC(C)(O)C(=O)O.[Ce+3], 2.37
CC(C)(O)C(=O)O.[Pr+3], 2.59
CC(C)(O)C(=O)O.[Pr+3], 2.48
CC(C)(O)C(=O)O.[Nd+3], 2.62
CC(C)(O)C(=O)O.[Nd+3], 2.74
CC(C)(O)C(=O)O.[Nd+3], 2.54
CC(C)(O)C(=O)O.[Sm+3], 2.75
CC(C)(O)C(=O)O.[Sm+3], 2.75
CC(C)(O)C(=O)O.[Sm+3], 2.63
CC(C)(O)C(=O)O.[Sm+3], 2.63
CC(C)(O)C(=O)O.[Eu+3], 2.72
CC(C)(O)C(=O)O.[Eu+3], 2.8
CC(C)(O)C(=O)O.[Eu+3], 2.7
CC(C)(O)C(=O)O.[Eu+3], 2.79
CC(C)(O)C(=O)O.[Eu+3], 2.71
CC(C)(O)C(=O)O.[Gd+3], 2.82
CC(C)(O)C(=O)O.[Gd+3], 2.79
CC(C)(O)C(=O)O.[Gd+3], 2.71
CC(C)(O)C(=O)O.[Tb+3], 2.85
CC(C)(O)C(=O)O.[Tb+3], 2.83
CC(C)(O)C(=O)O.[Tb+3], 2.92
CC(C)(O)C(=O)O.[Tb+3], 2.87
CC(C)(O)C(=O)O.[Dy+3], 2.94
CC(C)(O)C(=O)O.[Dy+3], 2.83
CC(C)(O)C(=O)O.[Dy+3], 2.95
CC(C)(O)C(=O)O.[Ho+3], 3.06
CC(C)(O)C(=O)O.[Ho+3], 2.98
CC(C)(O)C(=O)O.[Ho+3], 2.98
CC(C)(O)C(=O)O.[Er+3], 3.07
CC(C)(O)C(=O)O.[Er+3], 3.01
CC(C)(O)C(=O)O.[Er+3], 3.03
CC(C)(O)C(=O)O.[Tm+3], 3.1
CC(C)(O)C(=O)O.[Tm+3], 3.13
CC(C)(O)C(=O)O.[Yb+3], 3.15
CC(C)(O)C(=O)O.[Yb+3], 3.13
CC(C)(O)C(=O)O.[Yb+3], 3.29
CC(C)(O)C(=O)O.[Yb+3], 3
CC(C)(O)C(=O)O.[Yb+3], 3.18
CC(C)(O)C(=O)O.[Lu+3], 3.18
CC(C)(O)C(=O)O.[Lu+3], 3.21
CC(C)(O)C(=O)O.[Sc+3], 4.84
CC(C)(O)C(=O)O.[Y+3], 2.86
CC(C)(O)C(=O)O.[Y+3], 2.9
CC(C)(O)C(=O)O.[Y+3], 3.11
CC(C)(O)C(=O)O.[Y+3], 2.88
C[C@H](O)C(=O)O.[La+3], 3.72
C[C@H](O)C(=O)O.[La+3], 3.68
C[C@H](O)C(=O)O.[La+3], 6.47
C[C@H](O)C(=O)O.[La+3], 2.44
C[C@H](O)C(=O)O.[La+3], 2.44
C[C@H](O)C(=O)O.[Ce+3], 3.78
C[C@H](O)C(=O)O.[Ce+3], 3.74
C[C@H](O)C(=O)O.[Ce+3], 6.32
C[C@H](O)C(=O)O.[Ce+3], 2.33
C[C@H](O)C(=O)O.[Ce+3], 2.49
C[C@H](O)C(=O)O.[Pr+3], 4.02
C[C@H](O)C(=O)O.[Pr+3], 3.98
C[C@H](O)C(=O)O.[Pr+3], 6.32
C[C@H](O)C(=O)O.[Pr+3], 2.55
C[C@H](O)C(=O)O.[Pr+3], 2.69
C[C@H](O)C(=O)O.[Pr+3], 2.58
C[C@H](O)C(=O)O.[Nd+3], 4.03
C[C@H](O)C(=O)O.[Nd+3], 3.99
C[C@H](O)C(=O)O.[Nd+3], 6.75
C[C@H](O)C(=O)O.[Nd+3], 2.595
C[C@H](O)C(=O)O.[Nd+3], 2.47
C[C@H](O)C(=O)O.[Nd+3], 2.65
C[C@H](O)C(=O)O.[Sm+3], 4.16
C[C@H](O)C(=O)O.[Sm+3], 4.12
C[C@H](O)C(=O)O.[Sm+3], 6.63
C[C@H](O)C(=O)O.[Sm+3], 2.63
C[C@H](O)C(=O)O.[Sm+3], 2.56
C[C@H](O)C(=O)O.[Sm+3], 2.5
C[C@H](O)C(=O)O.[Eu+3], 2.46
C[C@H](O)C(=O)O.[Eu+3], 2.53
C[C@H](O)C(=O)O.[Eu+3], 2.55
C[C@H](O)C(=O)O.[Gd+3], 6.54
C[C@H](O)C(=O)O.[Gd+3], 2.96
C[C@H](O)C(=O)O.[Gd+3], 2.53
C[C@H](O)C(=O)O.[Gd+3], 2.57
C[C@H](O)C(=O)O.[Tb+3], 2.61
C[C@H](O)C(=O)O.[Tb+3], 2.65
C[C@H](O)C(=O)O.[Dy+3], 3.09
C[C@H](O)C(=O)O.[Dy+3], 2.59
C[C@H](O)C(=O)O.[Ho+3], 2.71
C[C@H](O)C(=O)O.[Ho+3], 2.73
C[C@H](O)C(=O)O.[Er+3], 3.21
C[C@H](O)C(=O)O.[Er+3], 2.77
C[C@H](O)C(=O)O.[Er+3], 2.86
C[C@H](O)C(=O)O.[Tm+3], 2.92
C[C@H](O)C(=O)O.[Yb+3], 2.85
C[C@H](O)C(=O)O.[Yb+3], 3.03
C[C@H](O)C(=O)O.[Lu+3], 3.4
C[C@H](O)C(=O)O.[Lu+3], 3.05
C[C@H](O)C(=O)O.[Y+3], 2.53
C[C@H](O)C(=O)O.[Y+3], 2.8
NCC(=O)O.[La+3], 5.99
NCC(=O)O.[La+3], 5.32
NCC(=O)O.[La+3], 4.09
NCC(=O)O.[La+3], 5.32
NCC(=O)O.[La+3], 4.09
NCC(=O)O.[Ce+3], 6.1
NCC(=O)O.[Ce+3], 5.38
NCC(=O)O.[Ce+3], 4.42
NCC(=O)O.[Ce+3], 5.38
NCC(=O)O.[Ce+3], 4.42
NCC(=O)O.[Pr+3], 6.25
NCC(=O)O.[Pr+3], 4.4
NCC(=O)O.[Pr+3], 5.55
NCC(=O)O.[Pr+3], 4.4
NCC(=O)O.[Pr+3], 5.55
NCC(=O)O.[Pr+3], 4.4
NCC(=O)O.[Pr+3], 4.4
NCC(=O)O.[Pr+3], 5.62
NCC(=O)O.[Nd+3], 6.31
NCC(=O)O.[Nd+3], 5.68
NCC(=O)O.[Nd+3], 4.5
NCC(=O)O.[Nd+3], 5.68
NCC(=O)O.[Nd+3], 3.26
NCC(=O)O.[Nd+3], 4.5
NCC(=O)O.[Nd+3], 4.5
NCC(=O)O.[Nd+3], 5.86
NCC(=O)O.[Sm+3], 6.45
NCC(=O)O.[Sm+3], 5.84
NCC(=O)O.[Sm+3], 5.14
NCC(=O)O.[Sm+3], 5.84
NCC(=O)O.[Sm+3], 5.14
NCC(=O)O.[Eu+3], 6.37
NCC(=O)O.[Eu+3], 5.55
NCC(=O)O.[Gd+3], 6.11
NCC(=O)O.[Gd+3], 4.64
NCC(=O)O.[Gd+3], 4.64
NCC(=O)O.[Gd+3], 5.89
NCC(=O)O.[Tb+3], 6.15
NCC(=O)O.[Dy+3], 6.19
NCC(=O)O.[Dy+3], 4.48
NCC(=O)O.[Dy+3], 6.07
NCC(=O)O.[Ho+3], 5.97
NCC(=O)O.[Er+3], 6.2
NCC(=O)O.[Er+3], 4.96
NCC(=O)O.[Yb+3], 6.11
CC(N)C(=O)O.[La+3], 5.68
CC(N)C(=O)O.[La+3], 5.82
CC(N)C(=O)O.[La+3], 5.82
CC(N)C(=O)O.[La+3], 4.32
CC(N)C(=O)O.[La+3], 3.76
CC(N)C(=O)O.[La+3], 5.82
CC(N)C(=O)O.[La+3], 3.76
CC(N)C(=O)O.[La+3], 4.5
CC(N)C(=O)O.[Ce+3], 5.98
CC(N)C(=O)O.[Ce+3], 6.03
CC(N)C(=O)O.[Ce+3], 6.03
CC(N)C(=O)O.[Ce+3], 4.29
CC(N)C(=O)O.[Ce+3], 6.1
CC(N)C(=O)O.[Ce+3], 6.03
CC(N)C(=O)O.[Ce+3], 4.29
CC(N)C(=O)O.[Pr+3], 6.38
CC(N)C(=O)O.[Pr+3], 6.36
CC(N)C(=O)O.[Pr+3], 6.36
CC(N)C(=O)O.[Pr+3], 4.93
CC(N)C(=O)O.[Pr+3], 4.57
CC(N)C(=O)O.[Pr+3], 6.36
CC(N)C(=O)O.[Pr+3], 4.57
CC(N)C(=O)O.[Pr+3], 4.57
CC(N)C(=O)O.[Pr+3], 4.7
CC(N)C(=O)O.[Nd+3], 6.48
CC(N)C(=O)O.[Nd+3], 6.52
CC(N)C(=O)O.[Nd+3], 6.52
CC(N)C(=O)O.[Nd+3], 5.16
CC(N)C(=O)O.[Nd+3], 4.8
CC(N)C(=O)O.[Nd+3], 6.52
CC(N)C(=O)O.[Nd+3], 4.8
CC(N)C(=O)O.[Nd+3], 4.8
CC(N)C(=O)O.[Nd+3], 4.8
CC(N)C(=O)O.[Sm+3], 6.75
CC(N)C(=O)O.[Sm+3], 6.88
CC(N)C(=O)O.[Sm+3], 6.68
CC(N)C(=O)O.[Sm+3], 5.45
CC(N)C(=O)O.[Sm+3], 7.04
CC(N)C(=O)O.[Sm+3], 5.1
CC(N)C(=O)O.[Sm+3], 6.68
CC(N)C(=O)O.[Sm+3], 5.1
CC(N)C(=O)O.[Sm+3], 4.7
CC(N)C(=O)O.[Eu+3], 6.62
CC(N)C(=O)O.[Eu+3], 6.07
CC(N)C(=O)O.[Eu+3], 4.7
CC(N)C(=O)O.[Gd+3], 6.43
CC(N)C(=O)O.[Gd+3], 5.18
CC(N)C(=O)O.[Gd+3], 4.3
CC(N)C(=O)O.[Gd+3], 5.18
CC(N)C(=O)O.[Tb+3], 6.85
CC(N)C(=O)O.[Tb+3], 4.7
CC(N)C(=O)O.[Dy+3], 6.95
CC(N)C(=O)O.[Dy+3], 4.8
CC(N)C(=O)O.[Dy+3], 4.7
CC(N)C(=O)O.[Ho+3], 4.6
CC(N)C(=O)O.[Er+3], 6.67
CC(N)C(=O)O.[Er+3], 5.07
CC(N)C(=O)O.[Er+3], 4.7
CC(N)C(=O)O.[Tm+3], 4.7
CC(N)C(=O)O.[Yb+3], 4.9
CC(N)C(=O)O.[Lu+3], 4.8
CC(N)C(=O)O.[Sc+3], 7.7
CC(N)C(=O)O.[Y+3], 5
O=C(O)[C@H](O)[C@@H](O)C(=O)O.[La+3], 3.26
O=C(O)[C@H](O)[C@@H](O)C(=O)O.[La+3], 3.68
O=C(O)[C@H](O)[C@@H](O)C(=O)O.[La+3], 3.62
O=C(O)[C@H](O)[C@@H](O)C(=O)O.[Ce+3], 5.5
O=C(O)[C@H](O)[C@@H](O)C(=O)O.[Pr+3], 3.46
O=C(O)[C@H](O)[C@@H](O)C(=O)O.[Nd+3], 4.16
O=C(O)[C@H](O)[C@@H](O)C(=O)O.[Sm+3], 3.5
O=C(O)[C@H](O)[C@@H](O)C(=O)O.[Eu+3], 4.3
O=C(O)[C@H](O)[C@@H](O)C(=O)O.[Eu+3], 3.92
O=C(O)[C@H](O)[C@@H](O)C(=O)O.[Gd+3], 3.54
O=C(O)[C@H](O)[C@@H](O)C(=O)O.[Er+3], 3.62
O=C(O)C(O)C(O)C(=O)O.[Y+3], 4.12
O=C(O)[C@H](O)[C@@H](O)C(=O)O.[Y+3], 2.68
O=C(O)C(O)C(O)C(=O)O.[La+3], 2.95
O=C(O)C(O)C(O)C(=O)O.[La+3], 2.72
O=C(O)C(O)C(O)C(=O)O.[Er+3], 3
O=C(O)CC(O)(CC(=O)O)C(=O)O.[La+3], 6.41
O=C(O)CC(O)(CC(=O)O)C(=O)O.[La+3], 6.52
O=C(O)CC(O)(CC(=O)O)C(=O)O.[Ce+3], 6.55
O=C(O)CC(O)(CC(=O)O)C(=O)O.[Ce+3], 6.7
O=C(O)CC(O)(CC(=O)O)C(=O)O.[Ce+3], 7.38
O=C(O)CC(O)(CC(=O)O)C(=O)O.[Nd+3], 7.66
O=C(O)CC(O)(CC(=O)O)C(=O)O.[Pm+3], 7
O=C(O)CC(O)(CC(=O)O)C(=O)O.[Eu+3], 6.17
O=C(O)CC(O)(CC(=O)O)C(=O)O.[Eu+3], 8.4
O=C(O)CC(O)(CC(=O)O)C(=O)O.[Gd+3], 6.86
O=C(O)CC(O)(CC(=O)O)C(=O)O.[Gd+3], 8.4
O=C(O)CC(O)(CC(=O)O)C(=O)O.[Tb+3], 7.15
O=C(O)CC(O)(CC(=O)O)C(=O)O.[Tb+3], 8.1
O=C(O)CC(O)(CC(=O)O)C(=O)O.[Dy+3], 7.58
O=C(O)CC(O)(CC(=O)O)C(=O)O.[Ho+3], 7.9
O=C(O)CC(O)(CC(=O)O)C(=O)O.[Tm+3], 7.51
O=C(O)CC(O)(CC(=O)O)C(=O)O.[Lu+3], 7.62
O=C(O)CC(O)(CC(=O)O)C(=O)O.[Y+3], 8.86
O=C(O)CC(O)(CC(=O)O)C(=O)O.[Y+3], 7.81
O=C(O)CC(O)(CC(=O)O)C(=O)O.[Y+3], 6.79
O=C(O)CC(O)(CC(=O)O)C(=O)O.[Y+3], 6.8
O=S(=O)(O)c1cc(O)c(O)c(S(=O)(=O)O)c1.[La+3], 13.3
O=S(=O)(O)c1cc(O)c(O)c(S(=O)(=O)O)c1.[La+3], 12.87
O=S(=O)(O)c1cc(O)c(O)c(S(=O)(=O)O)c1.[Ce+3], 13.59
O=S(=O)(O)c1cc(O)c(O)c(S(=O)(=O)O)c1.[Pr+3], 13.98
O=S(=O)(O)c1cc(O)c(O)c(S(=O)(=O)O)c1.[Pr+3], 13.47
O=S(=O)(O)c1cc(O)c(O)c(S(=O)(=O)O)c1.[Pr+3], 11.8
O=S(=O)(O)c1cc(O)c(O)c(S(=O)(=O)O)c1.[Nd+3], 14.28
O=S(=O)(O)c1cc(O)c(O)c(S(=O)(=O)O)c1.[Nd+3], 13.69
O=S(=O)(O)c1cc(O)c(O)c(S(=O)(=O)O)c1.[Nd+3], 11.88
O=S(=O)(O)c1cc(O)c(O)c(S(=O)(=O)O)c1.[Sm+3], 14.48
O=S(=O)(O)c1cc(O)c(O)c(S(=O)(=O)O)c1.[Sm+3], 13.92
O=S(=O)(O)c1cc(O)c(O)c(S(=O)(=O)O)c1.[Sm+3], 12.37
O=S(=O)(O)c1cc(O)c(O)c(S(=O)(=O)O)c1.[Eu+3], 13.2
O=S(=O)(O)c1cc(O)c(O)c(S(=O)(=O)O)c1.[Eu+3], 12.54
O=S(=O)(O)c1cc(O)c(O)c(S(=O)(=O)O)c1.[Gd+3], 14.53
O=S(=O)(O)c1cc(O)c(O)c(S(=O)(=O)O)c1.[Gd+3], 14.1
O=S(=O)(O)c1cc(O)c(O)c(S(=O)(=O)O)c1.[Gd+3], 12.5
O=S(=O)(O)c1cc(O)c(O)c(S(=O)(=O)O)c1.[Tb+3], 14.56
O=S(=O)(O)c1cc(O)c(O)c(S(=O)(=O)O)c1.[Tb+3], 14.14
O=S(=O)(O)c1cc(O)c(O)c(S(=O)(=O)O)c1.[Tb+3], 12.69
O=S(=O)(O)c1cc(O)c(O)c(S(=O)(=O)O)c1.[Dy+3], 14.76
O=S(=O)(O)c1cc(O)c(O)c(S(=O)(=O)O)c1.[Dy+3], 14.36
O=S(=O)(O)c1cc(O)c(O)c(S(=O)(=O)O)c1.[Dy+3], 12.79
O=S(=O)(O)c1cc(O)c(O)c(S(=O)(=O)O)c1.[Ho+3], 14.86
O=S(=O)(O)c1cc(O)c(O)c(S(=O)(=O)O)c1.[Ho+3], 14.39
O=S(=O)(O)c1cc(O)c(O)c(S(=O)(=O)O)c1.[Ho+3], 12.88
O=S(=O)(O)c1cc(O)c(O)c(S(=O)(=O)O)c1.[Er+3], 14.48
O=S(=O)(O)c1cc(O)c(O)c(S(=O)(=O)O)c1.[Er+3], 12.89
O=S(=O)(O)c1cc(O)c(O)c(S(=O)(=O)O)c1.[Tm+3], 14.36
O=S(=O)(O)c1cc(O)c(O)c(S(=O)(=O)O)c1.[Tm+3], 12.96
O=S(=O)(O)c1cc(O)c(O)c(S(=O)(=O)O)c1.[Yb+3], 14.43
O=S(=O)(O)c1cc(O)c(O)c(S(=O)(=O)O)c1.[Yb+3], 13.25
O=S(=O)(O)c1cc(O)c(O)c(S(=O)(=O)O)c1.[Lu+3], 14
O=S(=O)(O)c1cc(O)c(O)c(S(=O)(=O)O)c1.[Lu+3], 13.29
O=S(=O)(O)c1cc(O)c(O)c(S(=O)(=O)O)c1.[Sc+3], 18.73
O=S(=O)(O)c1cc(O)c(O)c(S(=O)(=O)O)c1.[Sc+3], 18.96
O=S(=O)(O)c1cc(O)c(O)c(S(=O)(=O)O)c1.[Sc+3], 18.07
O=S(=O)(O)c1cc(O)c(O)c(S(=O)(=O)O)c1.[Y+3], 14.54
O=S(=O)(O)c1cc(O)c(O)c(S(=O)(=O)O)c1.[Y+3], 14.16
O=S(=O)(O)c1cc(O)c(O)c(S(=O)(=O)O)c1.[Y+3], 13.72
O=S(=O)(O)c1cc(O)c(O)c(S(=O)(=O)O)c1.[Y+3], 12.54
N#C[S-].[La+3], 0.24
N#C[S-].[Ce+3], -0.3
N#C[S-].[Ce+3], 0.59
N#C[S-].[Pr+3], 0.27
N#C[S-].[Nd+3], 0.81
N#C[S-].[Sm+3], 0.13
N#C[S-].[Eu+3], -0.41
N#C[S-].[Eu+3], 0.23
N#C[S-].[Eu+3], 0.7
N#C[S-].[Eu+3], 0.32
N#C[S-].[Eu+3], 0.43
N#C[S-].[Lu+3], 0.45
O=C(O)CC(S)C(=O)O.[La+3], 4.29
O=C(O)CC(S)C(=O)O.[La+3], 6.13
O=C(O)CC(S)C(=O)O.[Ce+3], 4.41
O=C(O)CC(S)C(=O)O.[Ce+3], 6.29
O=C(O)CC(S)C(=O)O.[Pr+3], 4.45
O=C(O)CC(S)C(=O)O.[Pr+3], 6.07
O=C(O)CC(S)C(=O)O.[Pr+3], 5.89
O=C(O)CC(S)C(=O)O.[Nd+3], 4.56
O=C(O)CC(S)C(=O)O.[Nd+3], 6.51
O=C(O)CC(S)C(=O)O.[Nd+3], 6.01
O=C(O)CC(S)C(=O)O.[Sm+3], 4.83
O=C(O)CC(S)C(=O)O.[Sm+3], 6.24
O=C(O)CC(S)C(=O)O.[Eu+3], 5.91
O=C(O)CC(S)C(=O)O.[Gd+3], 6.32
O=C(O)CC(S)C(=O)O.[Tb+3], 5.97
O=C(O)CC(S)C(=O)O.[Dy+3], 6.07
O=C(O)CC(S)C(=O)O.[Dy+3], 5.65
O=C(O)CC(S)C(=O)O.[Er+3], 6.19
O=C(O)CC(S)C(=O)O.[Tm+3], 5.93
O=C(O)CC(S)C(=O)O.[Y+3], 2.92
O=C(O)/C=C\C(=O)O.[La+3], 2.56
O=C(O)/C=C\C(=O)O.[La+3], 4.22
O=C(O)/C=C\C(=O)O.[La+3], 2.64
O=C(O)/C=C\C(=O)O.[La+3], 4.18
O=C(O)/C=C\C(=O)O.[La+3], 4.76
O=C(O)/C=C\C(=O)O.[La+3], 3.44
O=C(O)/C=C\C(=O)O.[La+3], 3.45
O=C(O)/C=C\C(=O)O.[Ce+3], 4.39
O=C(O)/C=C\C(=O)O.[Ce+3], 4.35
O=C(O)/C=C\C(=O)O.[Pr+3], 4.8
O=C(O)/C=C\C(=O)O.[Pr+3], 2.81
O=C(O)/C=C\C(=O)O.[Pr+3], 4.75
O=C(O)/C=C\C(=O)O.[Pr+3], 3.63
O=C(O)/C=C\C(=O)O.[Pr+3], 2.81
O=C(O)/C=C\C(=O)O.[Pr+3], 3.64
O=C(O)/C=C\C(=O)O.[Nd+3], 5.1
O=C(O)/C=C\C(=O)O.[Nd+3], 2.87
O=C(O)/C=C\C(=O)O.[Nd+3], 5.05
O=C(O)/C=C\C(=O)O.[Nd+3], 3.66
O=C(O)/C=C\C(=O)O.[Nd+3], 3.66
O=C(O)/C=C\C(=O)O.[Sm+3], 5.25
O=C(O)/C=C\C(=O)O.[Sm+3], 5.2
O=C(O)/C=C\C(=O)O.[Sm+3], 3.82
O=C(O)/C=C\C(=O)O.[Sm+3], 3
O=C(O)/C=C\C(=O)O.[Sm+3], 3.82
O=C(O)/C=C\C(=O)O.[Eu+3], 2.99
O=C(O)/C=C\C(=O)O.[Eu+3], 3.83
O=C(O)/C=C\C(=O)O.[Eu+3], 3.83
O=C(O)/C=C\C(=O)O.[Gd+3], 4.81
O=C(O)/C=C\C(=O)O.[Gd+3], 3.79
O=C(O)/C=C\C(=O)O.[Gd+3], 2.97
O=C(O)/C=C\C(=O)O.[Gd+3], 3.8
O=C(O)/C=C\C(=O)O.[Tb+3], 5.48
O=C(O)/C=C\C(=O)O.[Tb+3], 3.74
O=C(O)/C=C\C(=O)O.[Tb+3], 3.75
O=C(O)/C=C\C(=O)O.[Dy+3], 2.91
O=C(O)/C=C\C(=O)O.[Dy+3], 5.78
O=C(O)/C=C\C(=O)O.[Dy+3], 3.74
O=C(O)/C=C\C(=O)O.[Dy+3], 3.75
O=C(O)/C=C\C(=O)O.[Ho+3], 3.67
O=C(O)/C=C\C(=O)O.[Ho+3], 2.89
O=C(O)/C=C\C(=O)O.[Ho+3], 3.67
O=C(O)/C=C\C(=O)O.[Er+3], 2.81
O=C(O)/C=C\C(=O)O.[Er+3], 3.64
O=C(O)/C=C\C(=O)O.[Er+3], 3.65
O=C(O)/C=C\C(=O)O.[Tm+3], 3.62
O=C(O)/C=C\C(=O)O.[Tm+3], 3.62
O=C(O)/C=C\C(=O)O.[Yb+3], 2.82
O=C(O)/C=C\C(=O)O.[Yb+3], 3.64
O=C(O)/C=C\C(=O)O.[Yb+3], 2.81
O=C(O)/C=C\C(=O)O.[Yb+3], 3.64
O=C(O)/C=C\C(=O)O.[Lu+3], 3.59
O=C(O)/C=C\C(=O)O.[Lu+3], 3.6
O=C(O)/C=C\C(=O)O.[Sc+3], 5.98
O=C(O)/C=C\C(=O)O.[Y+3], 3.61
O=C(O)/C=C/C(=O)O.[Y+3], 4.24
O=C(O)CCC(=O)O.[La+3], 3.73
O=C(O)CCC(=O)O.[La+3], 3.77
O=C(O)CCC(=O)O.[La+3], 3.09
O=C(O)CCC(=O)O.[La+3], 3.73
O=C(O)CCC(=O)O.[La+3], 3.56
O=C(O)CCC(=O)O.[Ce+3], 3.86
O=C(O)CCC(=O)O.[Ce+3], 3.9
O=C(O)CCC(=O)O.[Ce+3], 3.86
O=C(O)CCC(=O)O.[Ce+3], 2.18
O=C(O)CCC(=O)O.[Pr+3], 4.11
O=C(O)CCC(=O)O.[Pr+3], 4.15
O=C(O)CCC(=O)O.[Pr+3], 3.36
O=C(O)CCC(=O)O.[Pr+3], 4.11
O=C(O)CCC(=O)O.[Nd+3], 4.37
O=C(O)CCC(=O)O.[Nd+3], 4.41
O=C(O)CCC(=O)O.[Nd+3], 4.37
O=C(O)CCC(=O)O.[Sm+3], 4.49
O=C(O)CCC(=O)O.[Sm+3], 4.54
O=C(O)CCC(=O)O.[Sm+3], 3.5
O=C(O)CCC(=O)O.[Sm+3], 4.49
O=C(O)CCC(=O)O.[Eu+3], 2.9
O=C(O)CCC(=O)O.[Eu+3], 2.9
O=C(O)CCC(=O)O.[Eu+3], 2.85
O=C(O)CCC(=O)O.[Eu+3], 2.99
