smiles, logK
[Tb+3].CC(C)(CO)[C@@H](O)C(O)=O, 3.31
[Er+3].CC(C)(CO)[C@@H](O)C(O)=O, 3.38
[Gd+3].CC(C)(CO)[C@@H](O)C(O)=O, 3.42
[Ho+3].CC(C)(CO)[C@@H](O)C(O)=O, 3.33
[Lu+3].CC(C)(CO)[C@@H](O)C(O)=O, 3.58
[Nd+3].CC(C)(CO)[C@@H](O)C(O)=O, 3.37
[Pr+3].CC(C)(CO)[C@@H](O)C(O)=O, 3.23
[Sm+3].CC(C)(CO)[C@@H](O)C(O)=O, 3.52
[Tm+3].CC(C)(CO)[C@@H](O)C(O)=O, 3.44
[Yb+3].CC(C)(CO)[C@@H](O)C(O)=O, 3.5
[Ce+3].[K+].OC[C@@H](O)[C@@H](O)[C@H](O)[C@@H](O)C([O-])=O, 3.16
[Ce+3].[K+].OC[C@@H](O)[C@@H](O)[C@H](O)[C@@H](O)C([O-])=O, 3.19
[Tb+3].[K+].OC[C@@H](O)[C@@H](O)[C@H](O)[C@@H](O)C([O-])=O, 2.96
[Nd+3].[K+].OC[C@@H](O)[C@@H](O)[C@H](O)[C@@H](O)C([O-])=O, 3.4
[Nd+3].[K+].OC[C@@H](O)[C@@H](O)[C@H](O)[C@@H](O)C([O-])=O, 3.43
[Pr+3].[K+].OC[C@@H](O)[C@@H](O)[C@H](O)[C@@H](O)C([O-])=O, 2.78
[Pr+3].[K+].OC[C@@H](O)[C@@H](O)[C@H](O)[C@@H](O)C([O-])=O, 3.26
[Pr+3].[K+].OC[C@@H](O)[C@@H](O)[C@H](O)[C@@H](O)C([O-])=O, 3.29
[Sm+3].[K+].OC[C@@H](O)[C@@H](O)[C@H](O)[C@@H](O)C([O-])=O, 3.54
[Sm+3].[K+].OC[C@@H](O)[C@@H](O)[C@H](O)[C@@H](O)C([O-])=O, 3.58
[Eu+3].[K+].OC[C@@H](O)[C@@H](O)[C@H](O)[C@@H](O)C([O-])=O, 2.69
[Tb+3].[K+].OC[C@@H](O)[C@@H](O)[C@H](O)[C@@H](O)C([O-])=O, 2.34
[Dy+3].[K+].OC[C@@H](O)[C@@H](O)[C@H](O)[C@@H](O)C([O-])=O, 2.3
[Er+3].[K+].OC[C@@H](O)[C@@H](O)[C@H](O)[C@@H](O)C([O-])=O, 2.36
[Gd+3].[K+].OC[C@@H](O)[C@@H](O)[C@H](O)[C@@H](O)C([O-])=O, 2.56
[Ho+3].[K+].OC[C@@H](O)[C@@H](O)[C@H](O)[C@@H](O)C([O-])=O, 2.36
[Lu+3].[K+].OC[C@@H](O)[C@@H](O)[C@H](O)[C@@H](O)C([O-])=O, 2.72
[Nd+3].[K+].OC[C@@H](O)[C@@H](O)[C@H](O)[C@@H](O)C([O-])=O, 2.71
[Pr+3].[K+].OC[C@@H](O)[C@@H](O)[C@H](O)[C@@H](O)C([O-])=O, 2.55
[Sm+3].[K+].OC[C@@H](O)[C@@H](O)[C@H](O)[C@@H](O)C([O-])=O, 2.65
[Yb+3].[K+].OC[C@@H](O)[C@@H](O)[C@H](O)[C@@H](O)C([O-])=O, 2.72
[Pr+3].OCC(O)C(O)C(O)C(O)C(O)=O, 2.67
[Ce+3].CCCCC(N)C(O)=O, 5.38
[Nd+3].CCCCC(N)C(O)=O, 5.61
[Pr+3].CCCCC(N)C(O)=O, 5.48
[Sm+3].CCCCC(N)C(O)=O, 5.82
[Ce+3].CC(C)CC(N)C(O)=O, 5.03
[Ce+3].CC(C)CC(N)C(O)=O, 5.84
[Ce+3].CC(C)CC(N)C(O)=O, 5.84
[Gd+3].CC(C)CC(N)C(O)=O, 5.21
[Nd+3].CC(C)CC(N)C(O)=O, 4.93
[Nd+3].CC(C)CC(N)C(O)=O, 6.03
[Nd+3].CC(C)CC(N)C(O)=O, 6.03
[Pr+3].CC(C)CC(N)C(O)=O, 5.25
[Pr+3].CC(C)CC(N)C(O)=O, 5.99
[Pr+3].CC(C)CC(N)C(O)=O, 5.99
[Sm+3].CC(C)CC(N)C(O)=O, 5.39
[Sm+3].CC(C)CC(N)C(O)=O, 6.18
[Sm+3].CC(C)CC(N)C(O)=O, 6.18
[Ce+3].CC(C)CC(N)C(O)=O, 4.69
[Ce+3].CC(C)CC(N)C(O)=O, 5.35
[Eu+3].CC(C)CC(N)C(O)=O, 6.15
[Tb+3].CC(C)CC(N)C(O)=O, 6.15
[Dy+3].CC(C)CC(N)C(O)=O, 6.17
[Er+3].CC(C)CC(N)C(O)=O, 6.2
[Gd+3].CC(C)CC(N)C(O)=O, 6.1
[Nd+3].CC(C)CC(N)C(O)=O, 5.97
[Pr+3].CC(C)CC(N)C(O)=O, 5.75
[Sm+3].CC(C)CC(N)C(O)=O, 5.78
[Ce+3].CC(C)CC(N)C(O)=O, 5.42
[Nd+3].CC(C)CC(N)C(O)=O, 5.7
[Pr+3].CC(C)CC(N)C(O)=O, 5.52
[Sm+3].CC(C)CC(N)C(O)=O, 5.89
[Ce+3].CC[C@H](C)[C@H](N)C(O)=O, 5.48
[Gd+3].CC[C@H](C)[C@H](N)C(O)=O, 5.21
[Nd+3].CC[C@H](C)[C@H](N)C(O)=O, 5.24
[Pr+3].CC[C@H](C)[C@H](N)C(O)=O, 4.92
[Sm+3].CC[C@H](C)[C@H](N)C(O)=O, 5.35
[Ce+3].CC[C@H](C)[C@H](N)C(O)=O, 5.45
[Nd+3].CC[C@H](C)[C@H](N)C(O)=O, 5.72
[Pr+3].CC[C@H](C)[C@H](N)C(O)=O, 5.55
[Sm+3].CC[C@H](C)[C@H](N)C(O)=O, 5.92
[Eu+3].[Na+].OCCN(CCO)CC([O-])=O, 5.63
[Nd+3].[Na+].OCCN(CCO)CC([O-])=O, 5.7
[Pr+3].[Na+].OCCN(CCO)CC([O-])=O, 5.4
[Ce+3].O[S](=O)(=O)CCN1CCOCC1, 3.36
[Eu+3].O[S](=O)(=O)CCN1CCOCC1, 3.38
[Pr+3].O[S](=O)(=O)CCN1CCOCC1, 3.39
[Ce+3].OCC(CO)(CO)NCC(O)=O, 5.4
[Ce+3].OCC(CO)(CO)NCC(O)=O, 5.41
[Gd+3].N.O[P](O)(=O)CN(CCN(C[P](O)(O)=O)C[P](O)(O)=O)C[P](O)(O)=O, 21.8
[Ho+3].N.O[P](O)(=O)CN(CCN(C[P](O)(O)=O)C[P](O)(O)=O)C[P](O)(O)=O, 21.85
[Nd+3].N.O[P](O)(=O)CN(CCN(C[P](O)(O)=O)C[P](O)(O)=O)C[P](O)(O)=O, 21.47
[Sm+3].N.O[P](O)(=O)CN(CCN(C[P](O)(O)=O)C[P](O)(O)=O)C[P](O)(O)=O, 22.39
[Tm+3].N.O[P](O)(=O)CN(CCN(C[P](O)(O)=O)C[P](O)(O)=O)C[P](O)(O)=O, 21.41
[Sm+3].OC(=O)C1=CC(=O)C(=CO1)O, 6.11
[Ce+3].OC(=O)c1ccccn1, 3.63
[Ce+3].OC(=O)c1ccccn1, 3.31
[Eu+3].OC(=O)c1ccccn1, 3.8
[Eu+3].OC(=O)c1ccccn1, 3.61
[Tb+3].OC(=O)c1ccccn1, 3.79
[Dy+3].OC(=O)c1ccccn1, 3.83
[Dy+3].OC(=O)c1ccccn1, 3.83
[Er+3].OC(=O)c1ccccn1, 3.96
[Gd+3].OC(=O)c1ccccn1, 3.77
[Gd+3].OC(=O)c1ccccn1, 3.62
[Lu+3].OC(=O)c1ccccn1, 4.54
[Lu+3].OC(=O)c1ccccn1, 4.09
[Nd+3].OC(=O)c1ccccn1, 3.79
[Nd+3].OC(=O)c1ccccn1, 3.51
[Pr+3].OC(=O)c1ccccn1, 3.62
[Pr+3].OC(=O)c1ccccn1, 3.94
[Pr+3].OC(=O)c1ccccn1, 3.46
[Sm+3].OC(=O)c1ccccn1, 3.85
[Sm+3].OC(=O)c1ccccn1, 3.65
[Tm+3].OC(=O)c1ccccn1, 4.31
[Tm+3].OC(=O)c1ccccn1, 4.05
[Yb+3].OC(=O)c1ccccn1, 4.28
[Ce+3].OC(=O)c1ccccn1, 3.69
[Ce+3].OC(=O)c1ccccn1, 3.74
[Ce+3].OC(=O)c1ccccn1, 4.16
[Eu+3].OC(=O)c1ccccn1, 3.99
[Eu+3].OC(=O)c1ccccn1, 4.07
[Eu+3].OC(=O)c1ccccn1, 4.82
[Tb+3].OC(=O)c1ccccn1, 4.08
[Tb+3].OC(=O)c1ccccn1, 4.15
[Tb+3].OC(=O)c1ccccn1, 4.88
[Dy+3].OC(=O)c1ccccn1, 4.16
[Dy+3].OC(=O)c1ccccn1, 4.22
[Dy+3].OC(=O)c1ccccn1, 4.91
[Er+3].OC(=O)c1ccccn1, 4.26
[Er+3].OC(=O)c1ccccn1, 4.28
[Er+3].OC(=O)c1ccccn1, 5.02
[Gd+3].OC(=O)c1ccccn1, 3.98
[Gd+3].OC(=O)c1ccccn1, 4.06
[Gd+3].OC(=O)c1ccccn1, 4.64
[Ho+3].OC(=O)c1ccccn1, 4.19
[Ho+3].OC(=O)c1ccccn1, 4.22
[Lu+3].OC(=O)c1ccccn1, 4.41
[Lu+3].OC(=O)c1ccccn1, 4.45
[Nd+3].OC(=O)c1ccccn1, 3.88
[Nd+3].OC(=O)c1ccccn1, 3.88
[Nd+3].OC(=O)c1ccccn1, 4.36
[Pr+3].OC(=O)c1ccccn1, 3.83
[Pr+3].OC(=O)c1ccccn1, 3.85
[Pr+3].OC(=O)c1ccccn1, 4.27
[Sm+3].OC(=O)c1ccccn1, 3.97
[Sm+3].OC(=O)c1ccccn1, 4.06
[Sm+3].OC(=O)c1ccccn1, 4.56
[Tm+3].OC(=O)c1ccccn1, 4.33
[Tm+3].OC(=O)c1ccccn1, 4.36
[Yb+3].OC(=O)c1ccccn1, 4.4
[Yb+3].OC(=O)c1ccccn1, 4.43
[Eu+3].OC(=O)c1ccccn1, 2.86
[Ce+3].OC(=O)c1cccnc1, 1.98
[Eu+3].OC(=O)c1cccnc1, 2.1
[Tb+3].OC(=O)c1cccnc1, 2.09
[Dy+3].OC(=O)c1cccnc1, 2.19
[Er+3].OC(=O)c1cccnc1, 2.21
[Gd+3].OC(=O)c1cccnc1, 2.08
[Ho+3].OC(=O)c1cccnc1, 1.63
[Lu+3].OC(=O)c1cccnc1, 2.19
[Nd+3].OC(=O)c1cccnc1, 2.03
[Pr+3].OC(=O)c1cccnc1, 2.01
[Sm+3].OC(=O)c1cccnc1, 2.07
[Yb+3].OC(=O)c1cccnc1, 2.18
[Er+3].Oc1ccc(cc1)[N+]([O-])=O, 1.35
[Gd+3].Oc1ccc(cc1)[N+]([O-])=O, 1.64
[Lu+3].Oc1ccc(cc1)[N+]([O-])=O, 1.46
[Pr+3].Oc1ccc(cc1)[N+]([O-])=O, 1.3
[Sm+3].Oc1ccc(cc1)[N+]([O-])=O, 1.48
[Ce+3].OC(=O)c1cccc[n+]1[O-], 2.71
[Eu+3].OC(=O)c1cccc[n+]1[O-], 2.94
[Dy+3].OC(=O)c1cccc[n+]1[O-], 3
[Gd+3].OC(=O)c1cccc[n+]1[O-], 2.93
[Lu+3].OC(=O)c1cccc[n+]1[O-], 3.48
[Nd+3].OC(=O)c1cccc[n+]1[O-], 2.91
[Pr+3].OC(=O)c1cccc[n+]1[O-], 2.75
[Tm+3].OC(=O)c1cccc[n+]1[O-], 3.16
[Yb+3].OC(=O)c1cccc[n+]1[O-], 3.15
[Ce+3].Oc1ccc(c(O)c1)[N+]([O-])=O, 5.82
[Eu+3].Oc1ccc(c(O)c1)[N+]([O-])=O, 6.21
[Tb+3].Oc1ccc(c(O)c1)[N+]([O-])=O, 6.19
[Dy+3].Oc1ccc(c(O)c1)[N+]([O-])=O, 6.24
[Er+3].Oc1ccc(c(O)c1)[N+]([O-])=O, 6.29
[Gd+3].Oc1ccc(c(O)c1)[N+]([O-])=O, 6.08
[Ho+3].Oc1ccc(c(O)c1)[N+]([O-])=O, 6.21
[Lu+3].Oc1ccc(c(O)c1)[N+]([O-])=O, 6.45
[Nd+3].Oc1ccc(c(O)c1)[N+]([O-])=O, 6.08
[Pr+3].Oc1ccc(c(O)c1)[N+]([O-])=O, 6.03
[Sm+3].Oc1ccc(c(O)c1)[N+]([O-])=O, 6.22
[Tm+3].Oc1ccc(c(O)c1)[N+]([O-])=O, 6.38
[Yb+3].Oc1ccc(c(O)c1)[N+]([O-])=O, 6.46
[Ce+3].Oc1ccc(cc1O)[N+]([O-])=O, 8.24
[Eu+3].Oc1ccc(cc1O)[N+]([O-])=O, 8.9
[Tb+3].Oc1ccc(cc1O)[N+]([O-])=O, 9.51
[Dy+3].Oc1ccc(cc1O)[N+]([O-])=O, 9.53
[Gd+3].Oc1ccc(cc1O)[N+]([O-])=O, 9.15
[Ho+3].Oc1ccc(cc1O)[N+]([O-])=O, 9.69
[Lu+3].Oc1ccc(cc1O)[N+]([O-])=O, 9.2
[Nd+3].Oc1ccc(cc1O)[N+]([O-])=O, 8.71
[Pr+3].Oc1ccc(cc1O)[N+]([O-])=O, 8.46
[Sm+3].Oc1ccc(cc1O)[N+]([O-])=O, 9.02
[Ce+3].OCC1=CC(=O)C(=C(Br)O1)O, 4.9
[Eu+3].OCC1=CC(=O)C(=C(Br)O1)O, 5.3
[Tb+3].OCC1=CC(=O)C(=C(Br)O1)O, 5.4
[Dy+3].OCC1=CC(=O)C(=C(Br)O1)O, 5.47
[Er+3].OCC1=CC(=O)C(=C(Br)O1)O, 5.51
[Gd+3].OCC1=CC(=O)C(=C(Br)O1)O, 5.27
[Ho+3].OCC1=CC(=O)C(=C(Br)O1)O, 5.49
[Lu+3].OCC1=CC(=O)C(=C(Br)O1)O, 5.64
[Nd+3].OCC1=CC(=O)C(=C(Br)O1)O, 5.08
[Pr+3].OCC1=CC(=O)C(=C(Br)O1)O, 5.02
[Sm+3].OCC1=CC(=O)C(=C(Br)O1)O, 5.27
[Tm+3].OCC1=CC(=O)C(=C(Br)O1)O, 5.6
[Yb+3].OCC1=CC(=O)C(=C(Br)O1)O, 5.68
[Ce+3].Oc1ccccc1O, 9.77
[Ce+3].Oc1ccccc1O, 9.18
[Ce+3].Oc1ccccc1O, 8.65
[Ce+3].Oc1ccccc1O, 8.74
[Eu+3].Oc1ccccc1O, 9.56
[Tb+3].Oc1ccccc1O, 10.83
[Tb+3].Oc1ccccc1O, 9.78
[Dy+3].Oc1ccccc1O, 11.03
[Dy+3].Oc1ccccc1O, 9.88
[Gd+3].Oc1ccccc1O, 10.67
[Gd+3].Oc1ccccc1O, 10.08
[Ho+3].Oc1ccccc1O, 11.22
[Nd+3].Oc1ccccc1O, 10.27
[Nd+3].Oc1ccccc1O, 9.84
[Nd+3].Oc1ccccc1O, 9.1
[Nd+3].Oc1ccccc1O, 9.19
[Pr+3].Oc1ccccc1O, 10.01
[Pr+3].Oc1ccccc1O, 9.48
[Pr+3].Oc1ccccc1O, 8.9
[Pr+3].Oc1ccccc1O, 8.92
[Pr+3].Oc1ccccc1O, 8.72
[Sm+3].Oc1ccccc1O, 10.45
[Sm+3].Oc1ccccc1O, 9.58
[Sm+3].Oc1ccccc1O, 9.2
[Sm+3].Oc1ccccc1O, 9.3
[Tm+3].Oc1ccccc1O, 9.98
[Ce+3].Oc1ccccc1O, 9.96
[Eu+3].Oc1ccccc1O, 10.1
[Tb+3].Oc1ccccc1O, 10.5
[Tb+3].Oc1ccccc1O, 8.82
[Dy+3].Oc1ccccc1O, 10.39
[Dy+3].Oc1ccccc1O, 9.12
[Gd+3].Oc1ccccc1O, 10.36
[Gd+3].Oc1ccccc1O, 8.72
[Ho+3].Oc1ccccc1O, 10.54
[Nd+3].Oc1ccccc1O, 10
[Pr+3].Oc1ccccc1O, 9.65
[Sm+3].Oc1ccccc1O, 10.36
[Eu+3].Oc1ccccc1O, 11.17
[Dy+3].Oc1ccccc1O, 11.34
[Er+3].Oc1ccccc1O, 11.43
[Gd+3].Oc1ccccc1O, 11.2
[Ho+3].Oc1ccccc1O, 11.42
[Lu+3].Oc1ccccc1O, 11.31
[Nd+3].Oc1ccccc1O, 10.5
[Pr+3].Oc1ccccc1O, 10.31
[Sm+3].Oc1ccccc1O, 11.06
[Tm+3].Oc1ccccc1O, 11.56
[Yb+3].Oc1ccccc1O, 11.67
[Ce+3].Oc1cccc(O)c1, 4.55
[Ce+3].Oc1cccc(O)c1, 4.59
[Nd+3].Oc1cccc(O)c1, 5.35
[Nd+3].Oc1cccc(O)c1, 5.4
[Pr+3].Oc1cccc(O)c1, 5.05
[Pr+3].Oc1cccc(O)c1, 5.1
[Sm+3].Oc1cccc(O)c1, 5.95
[Sm+3].Oc1cccc(O)c1, 6.01
[Sm+3].CC1=CC(=O)C(=CO1)O, 6.15
[Ce+3].Oc1cccc(O)c1O, 9.75
[Eu+3].Oc1cccc(O)c1O, 10.48
[Tb+3].Oc1cccc(O)c1O, 10.58
[Dy+3].Oc1cccc(O)c1O, 10.68
[Gd+3].Oc1cccc(O)c1O, 10.05
[Nd+3].Oc1cccc(O)c1O, 10.42
[Pr+3].Oc1cccc(O)c1O, 9.75
[Pr+3].Oc1cccc(O)c1O, 9.78
[Sm+3].Oc1cccc(O)c1O, 10.15
[Tm+3].Oc1cccc(O)c1O, 11.08
[Ce+3].O.O.Oc1cc(O)cc(O)c1, 3.75
[Ce+3].O.O.Oc1cc(O)cc(O)c1, 3.79
[Nd+3].O.O.Oc1cc(O)cc(O)c1, 4.1
[Nd+3].O.O.Oc1cc(O)cc(O)c1, 4.06
[Pr+3].O.O.Oc1cc(O)cc(O)c1, 3.9
[Pr+3].O.O.Oc1cc(O)cc(O)c1, 3.94
[Sm+3].O.O.Oc1cc(O)cc(O)c1, 4.2
[Sm+3].O.O.Oc1cc(O)cc(O)c1, 4.24
[Eu+3].OCC1=CC(=O)C(=CO1)O, 5.35
[Dy+3].OCC1=CC(=O)C(=CO1)O, 5.74
[Er+3].OCC1=CC(=O)C(=CO1)O, 5.72
[Gd+3].OCC1=CC(=O)C(=CO1)O, 5.49
[Lu+3].OCC1=CC(=O)C(=CO1)O, 6.24
[Pr+3].OCC1=CC(=O)C(=CO1)O, 5.18
[Sm+3].OCC1=CC(=O)C(=CO1)O, 5.38
[Tm+3].OCC1=CC(=O)C(=CO1)O, 6
[Ce+3].OCC1=CC(=O)C(=CO1)O, 5.56
[Eu+3].OCC1=CC(=O)C(=CO1)O, 6.03
[Tb+3].OCC1=CC(=O)C(=CO1)O, 6.15
[Dy+3].OCC1=CC(=O)C(=CO1)O, 6.22
[Er+3].OCC1=CC(=O)C(=CO1)O, 6.24
[Gd+3].OCC1=CC(=O)C(=CO1)O, 6
[Ho+3].OCC1=CC(=O)C(=CO1)O, 6.23
[Lu+3].OCC1=CC(=O)C(=CO1)O, 6.33
[Nd+3].OCC1=CC(=O)C(=CO1)O, 5.74
[Pr+3].OCC1=CC(=O)C(=CO1)O, 5.66
[Sm+3].OCC1=CC(=O)C(=CO1)O, 5.94
[Tm+3].OCC1=CC(=O)C(=CO1)O, 6.32
[Yb+3].OCC1=CC(=O)C(=CO1)O, 6.36
[Eu+3].[Na+].[Na+].Oc1cc(cc(c1O)[S]([O-])(=O)=O)[S]([O-])(=O)=O, 12.54
[Tb+3].[Na+].[Na+].Oc1cc(cc(c1O)[S]([O-])(=O)=O)[S]([O-])(=O)=O, 14.14
[Tb+3].[Na+].[Na+].Oc1cc(cc(c1O)[S]([O-])(=O)=O)[S]([O-])(=O)=O, 12.69
[Dy+3].[Na+].[Na+].Oc1cc(cc(c1O)[S]([O-])(=O)=O)[S]([O-])(=O)=O, 14.36
[Dy+3].[Na+].[Na+].Oc1cc(cc(c1O)[S]([O-])(=O)=O)[S]([O-])(=O)=O, 12.79
[Er+3].[Na+].[Na+].Oc1cc(cc(c1O)[S]([O-])(=O)=O)[S]([O-])(=O)=O, 14.48
[Er+3].[Na+].[Na+].Oc1cc(cc(c1O)[S]([O-])(=O)=O)[S]([O-])(=O)=O, 12.89
[Gd+3].[Na+].[Na+].Oc1cc(cc(c1O)[S]([O-])(=O)=O)[S]([O-])(=O)=O, 14.1
[Gd+3].[Na+].[Na+].Oc1cc(cc(c1O)[S]([O-])(=O)=O)[S]([O-])(=O)=O, 12.5
[Ho+3].[Na+].[Na+].Oc1cc(cc(c1O)[S]([O-])(=O)=O)[S]([O-])(=O)=O, 14.39
[Ho+3].[Na+].[Na+].Oc1cc(cc(c1O)[S]([O-])(=O)=O)[S]([O-])(=O)=O, 12.88
[Lu+3].[Na+].[Na+].Oc1cc(cc(c1O)[S]([O-])(=O)=O)[S]([O-])(=O)=O, 13.29
[Nd+3].[Na+].[Na+].Oc1cc(cc(c1O)[S]([O-])(=O)=O)[S]([O-])(=O)=O, 13.69
[Nd+3].[Na+].[Na+].Oc1cc(cc(c1O)[S]([O-])(=O)=O)[S]([O-])(=O)=O, 11.88
[Pr+3].[Na+].[Na+].Oc1cc(cc(c1O)[S]([O-])(=O)=O)[S]([O-])(=O)=O, 13.47
[Pr+3].[Na+].[Na+].Oc1cc(cc(c1O)[S]([O-])(=O)=O)[S]([O-])(=O)=O, 11.8
[Sm+3].[Na+].[Na+].Oc1cc(cc(c1O)[S]([O-])(=O)=O)[S]([O-])(=O)=O, 13.92
[Sm+3].[Na+].[Na+].Oc1cc(cc(c1O)[S]([O-])(=O)=O)[S]([O-])(=O)=O, 12.37
[Tm+3].[Na+].[Na+].Oc1cc(cc(c1O)[S]([O-])(=O)=O)[S]([O-])(=O)=O, 14.36
[Tm+3].[Na+].[Na+].Oc1cc(cc(c1O)[S]([O-])(=O)=O)[S]([O-])(=O)=O, 12.96
[Yb+3].[Na+].[Na+].Oc1cc(cc(c1O)[S]([O-])(=O)=O)[S]([O-])(=O)=O, 14.43
[Yb+3].[Na+].[Na+].Oc1cc(cc(c1O)[S]([O-])(=O)=O)[S]([O-])(=O)=O, 13.25
[Ce+3].[Na+].[Na+].Oc1cc(cc(c1O)[S]([O-])(=O)=O)[S]([O-])(=O)=O, 13.59
[Eu+3].[Na+].[Na+].Oc1cc(cc(c1O)[S]([O-])(=O)=O)[S]([O-])(=O)=O, 13.2
[Tb+3].[Na+].[Na+].Oc1cc(cc(c1O)[S]([O-])(=O)=O)[S]([O-])(=O)=O, 14.56
[Dy+3].[Na+].[Na+].Oc1cc(cc(c1O)[S]([O-])(=O)=O)[S]([O-])(=O)=O, 14.76
[Gd+3].[Na+].[Na+].Oc1cc(cc(c1O)[S]([O-])(=O)=O)[S]([O-])(=O)=O, 14.53
[Ho+3].[Na+].[Na+].Oc1cc(cc(c1O)[S]([O-])(=O)=O)[S]([O-])(=O)=O, 14.86
[Lu+3].[Na+].[Na+].Oc1cc(cc(c1O)[S]([O-])(=O)=O)[S]([O-])(=O)=O, 14
[Nd+3].[Na+].[Na+].Oc1cc(cc(c1O)[S]([O-])(=O)=O)[S]([O-])(=O)=O, 14.28
[Pr+3].[Na+].[Na+].Oc1cc(cc(c1O)[S]([O-])(=O)=O)[S]([O-])(=O)=O, 13.98
[Sm+3].[Na+].[Na+].Oc1cc(cc(c1O)[S]([O-])(=O)=O)[S]([O-])(=O)=O, 14.48
[Eu+3].Cc1ccccn1, 3
[Eu+3].Cc1cccnc1, 2.6
[Tb+3].Nc1ccccc1O, 6.28
[Dy+3].Nc1ccccc1O, 6.3
[Gd+3].Nc1ccccc1O, 6.26
[Ce+3].CN1C=CC=C(O)C1=O, 6.07
[Gd+3].CN1C=CC=C(O)C1=O, 6.36
[Nd+3].[H+].[Cl-].NNc1ccccc1, 3.42
[Ce+3].OC(=O)C(CC=C)C(O)=O, 3.44
[Eu+3].OC(=O)C(CC=C)C(O)=O, 4.19
[Tb+3].OC(=O)C(CC=C)C(O)=O, 4.07
[Dy+3].OC(=O)C(CC=C)C(O)=O, 4.05
[Er+3].OC(=O)C(CC=C)C(O)=O, 4.1
[Gd+3].OC(=O)C(CC=C)C(O)=O, 3.72
[Ho+3].OC(=O)C(CC=C)C(O)=O, 3.72
[Lu+3].OC(=O)C(CC=C)C(O)=O, 4.03
[Nd+3].OC(=O)C(CC=C)C(O)=O, 3.57
[Pr+3].OC(=O)C(CC=C)C(O)=O, 4.17
[Sm+3].OC(=O)C(CC=C)C(O)=O, 3.79
[Tm+3].OC(=O)C(CC=C)C(O)=O, 4.03
[Yb+3].OC(=O)C(CC=C)C(O)=O, 4.21
[Sm+3].OCC(O)C1OC(=C(O)C1=O)O, 7.3
[Gd+3].OC(=O)CC(CC(O)=O)C(O)=O, 4.2
[Ce+3].OC(=O)CSC(CC(O)=O)C(O)=O, 4.76
[Tb+3].OC(=O)CSC(CC(O)=O)C(O)=O, 4.01
[Dy+3].OC(=O)CSC(CC(O)=O)C(O)=O, 4.69
[Er+3].OC(=O)CSC(CC(O)=O)C(O)=O, 5.09
[Gd+3].OC(=O)CSC(CC(O)=O)C(O)=O, 3.68
[Ho+3].OC(=O)CSC(CC(O)=O)C(O)=O, 4.75
[Nd+3].OC(=O)CSC(CC(O)=O)C(O)=O, 4.1
[Pr+3].OC(=O)CSC(CC(O)=O)C(O)=O, 4.92
[Sm+3].OC(=O)CSC(CC(O)=O)C(O)=O, 4.28
[Nd+3].OC(=O)CSC(CC(O)=O)C(O)=O, 4.82
[Pr+3].OC(=O)CSC(CC(O)=O)C(O)=O, 4.15
[Ce+3].OC(=O)CC(O)(CC(O)=O)C(O)=O, 7.38
[Eu+3].OC(=O)CC(O)(CC(O)=O)C(O)=O, 8.4
[Eu+3].OC(=O)CC(O)(CC(O)=O)C(O)=O, 6.17
[Tb+3].OC(=O)CC(O)(CC(O)=O)C(O)=O, 8.1
[Dy+3].OC(=O)CC(O)(CC(O)=O)C(O)=O, 7.58
[Gd+3].OC(=O)CC(O)(CC(O)=O)C(O)=O, 8.4
[Ho+3].OC(=O)CC(O)(CC(O)=O)C(O)=O, 7.9
[Nd+3].OC(=O)CC(O)(CC(O)=O)C(O)=O, 7.66
[Ce+3].OC(=O)CC(O)(CC(O)=O)C(O)=O, 6.55
[Ce+3].OC(=O)CC(O)(CC(O)=O)C(O)=O, 6.7
[Tb+3].OC(=O)CC(O)(CC(O)=O)C(O)=O, 7.15
[Gd+3].OC(=O)CC(O)(CC(O)=O)C(O)=O, 6.86
[Lu+3].OC(=O)CC(O)(CC(O)=O)C(O)=O, 7.62
[Tm+3].OC(=O)CC(O)(CC(O)=O)C(O)=O, 7.51
[Pm+3].OC(=O)CC(O)(CC(O)=O)C(O)=O, 7
[Dy+3].NC(Cc1[nH]cnc1)C(O)=O, 4.4
[Er+3].NC(Cc1[nH]cnc1)C(O)=O, 4.49
[Gd+3].NC(Cc1[nH]cnc1)C(O)=O, 4.39
[Nd+3].NC(Cc1[nH]cnc1)C(O)=O, 4.4
[Pr+3].NC(Cc1[nH]cnc1)C(O)=O, 4.36
[Sm+3].NC(Cc1[nH]cnc1)C(O)=O, 4.46
[Yb+3].NC(Cc1[nH]cnc1)C(O)=O, 4.23
[Ce+3].OC(=O)CN(CC(O)=O)CC(O)=O, 10.57
[Ce+3].OC(=O)CN(CC(O)=O)CC(O)=O, 10.18
[Eu+3].OC(=O)CN(CC(O)=O)CC(O)=O, 11.44
[Eu+3].OC(=O)CN(CC(O)=O)CC(O)=O, 11.15
[Eu+3].OC(=O)CN(CC(O)=O)CC(O)=O, 11.15
[Eu+3].OC(=O)CN(CC(O)=O)CC(O)=O, 10.51
[Eu+3].OC(=O)CN(CC(O)=O)CC(O)=O, 10.52
[Tb+3].OC(=O)CN(CC(O)=O)CC(O)=O, 11.43
[Tb+3].OC(=O)CN(CC(O)=O)CC(O)=O, 11.25
[Dy+3].OC(=O)CN(CC(O)=O)CC(O)=O, 11.54
[Dy+3].OC(=O)CN(CC(O)=O)CC(O)=O, 11.58
[Er+3].OC(=O)CN(CC(O)=O)CC(O)=O, 11.82
